transaction_id,customer_id,merchant_id,device_id,ip_id,timestamp,amount,location,account_age_days,device_age_days,transactions_last_10min,failed_attempts,location_change,amount_deviation,behavior_risk_count,is_fraud,fraud_probability,anomaly_score,model_decision,device_customer_count,ip_customer_count,device_transaction_count,ip_transaction_count,shared_device,shared_ip,entity_risk_count,graph_risk_score,fraud_signal,anomaly_signal,raw_risk_score,expected_fraud_loss,false_positive_cost,approve_cost,verify_cost,review_cost,recommended_action,minimum_expected_cost,decision_is_intervention,actual_fraud,financial_exposure_score,risk_score,risk_explanation,final_action,final_intervention
TX_0014651,CUST_03190,MER_0047,DEV_03637,IP_02422,2026-06-15 18:15:00,8912.25,Pune,1786,768,1,0,0,9.331,1,1,0.9177249958733282,98.24222651308344,REVIEW,1.0,2.0,4.0,10.0,0,1,2,45.0,91.77249958733282,98.24222651308344,93.71341766505799,8178.994594472069,89.1225,8178.994594472069,1660.7989188944134,483.9497297236038,REVIEW,483.9497297236038,1,1,100.0,95.35891774759143,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0007558,CUST_01152,MER_0111,DEV_00645,IP_04733,2026-06-27 00:30:00,5296.0,Pune,1203,1001,3,0,1,7.568,2,1,0.90721764542015,99.97336706838004,REVIEW,1.0,2.0,7.0,12.0,0,1,2,52.5,90.72176454201501,99.97336706838004,93.49724529992451,4804.624650145114,52.96,4804.624650145114,985.9249300290227,315.2312325072559,REVIEW,315.2312325072559,1,1,100.0,95.35289239152152,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; unusual transaction location,REVIEW,1
TX_0018655,CUST_00052,MER_0245,DEV_00512,IP_02849,2026-06-10 09:25:00,10702.57,Kochi,1843,732,0,1,0,12.945,1,1,0.9073978683859176,99.29422731207138,REVIEW,1.0,2.0,5.0,7.0,0,1,1,42.0,90.73978683859177,99.29422731207138,93.30611898063565,9711.489204251071,107.0257,9711.489204251071,1967.2978408502138,560.574460212554,REVIEW,560.574460212554,1,1,100.0,95.1581616129173,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0011891,CUST_01806,MER_0047,DEV_02432,IP_04866,2026-06-29 19:25:00,5000.0,Hyderabad,612,146,1,1,0,7.082,1,1,0.9179077053015097,97.42992209867502,REVIEW,2.0,2.0,7.0,7.0,1,1,2,53.0,91.79077053015097,97.42992209867502,93.48251600070819,4589.538526507548,50.0,4589.538526507548,942.9077053015095,304.47692632537763,REVIEW,304.47692632537763,1,1,100.0,95.12436189467799,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0004977,CUST_01168,MER_0201,DEV_00916,IP_04812,2026-05-26 20:49:00,1504.11,Ahmedabad,1105,592,11,3,0,0.939,2,1,0.9968019404807241,99.60716425860576,REVIEW,2.0,2.0,5.0,5.0,1,1,2,47.0,99.68019404807241,99.60716425860576,99.65828511123242,1499.2997666964618,15.0411,1499.2997666964618,324.8599533392923,149.96498833482315,REVIEW,149.96498833482315,1,1,76.96816618949673,95.11587953951728,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0001785,CUST_03337,MER_0171,DEV_03585,IP_05945,2026-06-13 20:19:00,1611.59,Mumbai,818,572,5,4,0,1.471,2,1,0.9787920815309733,99.43405020307611,REVIEW,1.0,1.0,4.0,4.0,0,0,0,28.0,97.87920815309732,99.43405020307611,98.34566076809097,1577.4115306745011,16.1159,1577.4115306745011,340.48230613490017,153.8705765337251,REVIEW,153.8705765337251,1,1,80.97811761132846,94.96544265973719,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0015498,CUST_03026,MER_0033,DEV_02910,IP_04613,2026-06-28 03:38:00,1562.21,Ahmedabad,1583,631,6,4,0,1.095,2,1,0.9838457065709884,99.71369598508556,REVIEW,2.0,1.0,7.0,2.0,1,0,1,37.5,98.38457065709883,99.71369598508556,98.78330825549484,1536.9736012622639,15.622100000000001,1536.9736012622639,332.3947202524527,151.84868006311325,REVIEW,151.84868006311325,1,1,78.90219300939371,94.88683272595382,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0007142,CUST_03708,MER_0245,DEV_00128,IP_04399,2026-06-18 07:37:00,9167.66,Kolkata,572,688,0,1,1,3.05,2,1,0.893686556507772,99.82022771156535,REVIEW,2.0,1.0,5.0,2.0,1,0,1,34.5,89.3686556507772,99.82022771156535,92.50412726901364,8193.014496634041,91.6766,8193.014496634041,1663.6028993268078,484.6507248317024,REVIEW,484.6507248317024,1,1,100.0,94.6303961388582,high fraud probability; highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0015366,CUST_01164,MER_0022,DEV_02152,IP_04641,2026-06-22 05:29:00,10323.92,Delhi,949,258,1,0,1,4.605,2,1,0.8924151786133749,99.86017710899527,REVIEW,1.0,1.0,3.0,4.0,0,0,0,26.5,89.2415178613375,99.86017710899527,92.42711563563483,9213.222910790193,103.2392,9213.222910790193,1867.6445821580382,535.66114553951,REVIEW,535.66114553951,1,1,100.0,94.57881206336734,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; unusual transaction location,REVIEW,1
TX_0014941,CUST_01285,MER_0110,DEV_00471,IP_05672,2026-06-09 04:39:00,9416.79,Kolkata,1696,1168,1,1,1,3.088,2,1,0.8911245315591885,99.92010120514016,REVIEW,2.0,1.0,6.0,2.0,1,0,1,36.0,89.11245315591884,99.92010120514016,92.35474757068522,8391.532577541251,94.16790000000002,8391.532577541251,1703.30651550825,494.57662887706294,REVIEW,494.57662887706294,1,1,100.0,94.53225693950147,high fraud probability; highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0015481,CUST_03273,MER_0024,DEV_02976,IP_05251,2026-06-10 09:19:00,12604.88,Delhi,1037,1093,1,0,0,7.586,1,0,0.9047612194038237,97.52313735934483,REVIEW,4.0,3.0,19.0,8.0,1,1,3,86.0,90.47612194038237,97.52313735934483,92.5902265660711,11404.406599238868,126.0488,11404.406599238868,2305.881319847773,645.2203299619439,REVIEW,645.2203299619439,1,0,100.0,94.49500217799464,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0018059,CUST_02364,MER_0133,DEV_01354,IP_05240,2026-05-26 04:20:00,4044.59,Bengaluru,932,624,1,0,1,3.862,2,1,0.8871872221430198,99.76030361542047,REVIEW,3.0,1.0,11.0,4.0,1,0,2,54.5,88.71872221430198,99.76030361542047,92.03119663463752,3588.308566807437,40.4459,3588.308566807437,742.6617133614872,254.415428340372,REVIEW,254.415428340372,1,1,100.0,94.28745219177713,high fraud probability; highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0010480,CUST_02022,MER_0149,DEV_00933,IP_00574,2026-05-31 06:51:00,5000.0,Hyderabad,478,295,1,0,0,7.078,1,1,0.9031198726924304,96.40455423130702,REVIEW,1.0,3.0,5.0,13.0,0,1,2,59.0,90.31198726924305,96.40455423130702,92.13975735786224,4515.599363462152,50.0,4515.599363462152,928.1198726924301,300.7799681731078,REVIEW,300.7799681731078,1,1,100.0,94.07735990401363,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0001638,CUST_03603,MER_0068,DEV_01832,IP_04638,2026-06-19 22:46:00,8025.26,Hyderabad,873,274,1,1,0,7.421,1,0,0.8985676836078856,97.12364338504561,REVIEW,2.0,1.0,10.0,4.0,1,0,2,45.0,89.85676836078856,97.12364338504561,92.03683086806568,7211.239288551021,80.2526,7211.239288551021,1467.2478577102038,435.56196442755135,REVIEW,435.56196442755135,1,0,100.0,94.06547719590796,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0008157,CUST_02630,MER_0284,DEV_03893,IP_05274,2026-05-31 19:54:00,1380.35,Bengaluru,1796,28,7,5,0,1.003,2,1,0.9981550029404135,99.9001265064252,REVIEW,0.0,1.0,0.0,7.0,0,0,0,18.5,99.81550029404134,99.9001265064252,99.8408881577565,1377.8032583087997,13.8035,1377.8032583087997,300.5606516617599,143.89016291544004,REVIEW,143.89016291544004,1,1,70.73101224820729,94.0239905485897,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0011596,CUST_02475,MER_0084,DEV_04276,IP_03148,2026-06-26 17:16:00,12681.23,Chennai,505,685,2,3,1,5.751,3,1,0.8794610306782745,100.0,REVIEW,1.0,1.0,6.0,6.0,0,0,0,34.0,87.94610306782745,100.0,91.5622721474792,11152.647606068254,126.8123,11152.647606068254,2255.5295212136502,632.6323803034132,REVIEW,632.6323803034132,1,1,100.0,93.97305153391372,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; multiple recent failed attempts; unusual transaction location,REVIEW,1
TX_0005275,CUST_03241,MER_0191,DEV_02802,IP_03795,2026-06-02 06:28:00,8787.29,Chennai,416,859,0,0,0,10.297,1,1,0.8892603813562648,98.22225181436846,REVIEW,3.0,2.0,16.0,14.0,1,1,4,80.0,88.92603813562648,98.22225181436846,91.71490223924907,7814.188856488093,87.87290000000002,7814.188856488093,1587.8377712976182,465.709442824405,REVIEW,465.709442824405,1,1,100.0,93.92969461212378,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0007162,CUST_03730,MER_0131,DEV_03007,IP_00206,2026-05-26 03:29:00,1424.6,Bengaluru,884,5,3,3,0,0.849,2,1,0.9937464608029274,98.7149610493375,REVIEW,1.0,1.0,3.0,8.0,0,0,0,32.5,99.37464608029273,98.7149610493375,99.17674057100616,1415.6912080598502,14.245999999999999,1415.6912080598502,308.13824161197,145.78456040299255,REVIEW,145.78456040299255,1,1,72.67603090144407,93.83701753523643,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0013068,CUST_03440,MER_0200,DEV_00443,IP_01671,2026-06-11 10:30:00,12156.98,Delhi,655,374,3,0,1,3.714,2,1,0.873570762362527,99.80025301285039,REVIEW,1.0,1.0,3.0,3.0,0,0,0,25.0,87.3570762362527,99.80025301285039,91.09002926923199,10619.982286625993,121.5698,10619.982286625993,2148.996457325198,605.9991143313001,REVIEW,605.9991143313001,1,1,100.0,93.61861402198147,high fraud probability; highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0003126,CUST_03882,MER_0088,DEV_04753,IP_02406,2026-06-26 14:42:00,1330.16,Hyderabad,580,29,7,4,0,1.068,2,1,0.9997849053523118,99.75364538251547,REVIEW,0.0,2.0,0.0,7.0,0,1,1,26.5,99.97849053523117,99.75364538251547,99.91103698941646,1329.8738897034311,13.3016,1329.8738897034311,290.9747779406862,141.4936944851716,REVIEW,141.4936944851716,1,1,68.2705065574047,93.56944019385118,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0009420,CUST_00233,MER_0112,DEV_00394,IP_01273,2026-06-22 01:40:00,2496.89,Bengaluru,848,2,0,2,0,0.872,1,1,0.9083916489132053,93.52153938344763,REVIEW,0.0,1.0,0.0,3.0,0,0,0,12.5,90.83916489132054,93.52153938344763,91.64387723895865,2268.154024254893,24.968899999999998,2268.154024254893,478.6308048509785,188.40770121274477,REVIEW,188.40770121274477,1,1,100.0,93.47604426069455,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0003396,CUST_01279,MER_0150,DEV_01754,IP_02464,2026-05-27 22:31:00,1316.19,Delhi,609,219,13,4,0,1.271,2,1,0.9993563110755912,99.69372128637059,REVIEW,1.0,1.0,2.0,2.0,0,0,0,22.0,99.93563110755912,99.69372128637059,99.86305816120255,1315.3427830745825,13.161900000000001,1315.3427830745825,288.0685566149164,140.7671391537292,REVIEW,140.7671391537292,1,1,67.52453656876736,93.38083925344421,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0000966,CUST_02532,MER_0232,DEV_00582,IP_02205,2026-06-08 12:19:00,4097.08,Mumbai,1003,535,1,0,1,5.115,2,1,0.8649778878427787,99.88681004061523,REVIEW,2.0,1.0,7.0,5.0,1,0,1,42.0,86.49778878427787,99.88681004061523,90.51449516117907,3543.883604722892,40.9708,3543.883604722892,733.7767209445782,252.19418023614475,REVIEW,252.19418023614475,1,1,100.0,93.2149374043235,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; unusual transaction location,REVIEW,1
TX_0005714,CUST_03644,MER_0038,DEV_02334,IP_00767,2026-06-19 22:15:00,6857.11,Kolkata,697,812,2,0,0,7.268,1,1,0.8813125419849935,96.34463013516212,REVIEW,2.0,1.0,9.0,3.0,1,0,1,42.0,88.13125419849935,96.34463013516212,90.59526697949818,6043.2570447707185,68.5711,6043.2570447707185,1233.6514089541433,377.1628522385362,REVIEW,377.1628522385362,1,1,100.0,92.96901613979831,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0000002,CUST_02590,MER_0110,DEV_02632,IP_03190,2026-06-16 03:26:00,6435.56,Jaipur,325,593,0,1,0,7.349,1,1,0.8680336282378435,98.45528996604301,REVIEW,1.0,2.0,4.0,7.0,0,1,1,40.5,86.80336282378434,98.45528996604301,90.29894096646194,5586.282496542336,64.35560000000001,5586.282496542336,1142.256499308467,354.31412482711704,REVIEW,354.31412482711704,1,1,100.0,92.93826840170507,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0009013,CUST_02009,MER_0066,DEV_04812,IP_01400,2026-05-27 05:58:00,3837.16,Jaipur,1464,729,7,1,0,0.86,1,0,0.8864648616076183,95.35921166522405,REVIEW,1.0,2.0,4.0,8.0,0,1,1,42.0,88.64648616076182,95.35921166522405,90.6603038121005,3401.507508366288,38.3716,3401.507508366288,705.3015016732575,245.07537541831456,REVIEW,245.07537541831456,1,0,100.0,92.93100657994813,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0013871,CUST_02274,MER_0055,DEV_02431,IP_00374,2026-06-01 10:21:00,1734.96,Bengaluru,867,946,9,2,0,1.008,1,1,0.9382329763331415,97.26346627605034,REVIEW,1.0,3.0,2.0,10.0,0,1,2,50.0,93.82329763331416,97.26346627605034,94.855348226135,1627.7966846189472,17.349600000000002,1627.7966846189472,350.5593369237894,156.38983423094743,REVIEW,156.38983423094743,1,1,83.56469368398693,92.80362743626957,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0014188,CUST_01701,MER_0240,DEV_04203,IP_05392,2026-06-17 11:25:00,2915.24,Pune,484,3,1,2,0,0.727,1,0,0.8956483714141844,93.19528597110327,REVIEW,2.0,4.0,7.0,14.0,1,1,3,76.5,89.56483714141844,93.19528597110327,90.65397179032388,2611.029958281487,29.1524,2611.029958281487,547.2059916562972,205.55149791407445,REVIEW,205.55149791407445,1,0,100.0,92.7410043620402,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0008538,CUST_01172,MER_0244,DEV_01780,IP_00583,2026-05-25 00:25:00,11142.43,Mumbai,635,1113,2,0,0,6.904,1,1,0.8638461130692108,97.46987149610493,REVIEW,1.0,1.0,2.0,2.0,0,0,0,22.0,86.38461130692107,97.46987149610493,89.71018936367622,9625.344845645766,111.4243,9625.344845645766,1950.068969129153,556.2672422822887,REVIEW,556.2672422822887,1,1,100.0,92.433267102292,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0007856,CUST_02948,MER_0296,DEV_03110,IP_04293,2026-06-15 18:30:00,1252.8,Pune,869,5,0,4,0,1.515,2,1,0.9930561094808964,99.27425261335642,REVIEW,1.0,1.0,3.0,5.0,0,0,0,28.0,99.30561094808964,99.27425261335642,99.29620344766967,1244.1006939576669,12.528,1244.1006939576669,273.8201387915333,137.2050346978834,REVIEW,137.2050346978834,1,1,63.86724729504214,92.20853071706019,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0017012,CUST_00839,MER_0069,DEV_02223,IP_04522,2026-06-01 09:29:00,1175.25,Chennai,453,548,10,4,0,0.521,2,1,0.9978122919273187,99.76030361542047,REVIEW,1.0,4.0,3.0,14.0,0,1,2,62.5,99.78122919273187,99.76030361542047,99.77495151953843,1172.6788960875813,11.7525,1172.6788960875813,259.53577921751616,133.63394480437913,REVIEW,133.63394480437913,1,1,60.20073247917589,91.85885217682726,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0006671,CUST_00637,MER_0253,DEV_03218,IP_04069,2026-06-27 00:06:00,1207.26,Pune,896,1117,7,3,0,0.518,2,1,0.9891653427396504,99.79359477994541,REVIEW,2.0,1.0,7.0,3.0,1,0,1,39.0,98.91653427396504,99.79359477994541,99.17965242575914,1194.1797516758704,12.0726,1194.1797516758704,263.83595033517406,134.70898758379357,REVIEW,134.70898758379357,1,1,61.304502027397824,91.6572459764457,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0005084,CUST_02792,MER_0069,DEV_04886,IP_01557,2026-06-19 19:29:00,1064.18,Bengaluru,1236,1,1,4,0,0.503,2,1,0.9978651806287303,99.20767028430654,REVIEW,0.0,1.0,0.0,4.0,0,0,0,14.0,99.78651806287303,99.20767028430654,99.61286372930309,1061.9081679214823,10.641800000000002,1061.9081679214823,237.38163358429642,128.09540839607416,REVIEW,128.09540839607416,1,1,54.51419800234771,90.55839971719803,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0004104,CUST_02216,MER_0251,DEV_03130,IP_04533,2026-05-28 10:05:00,10587.38,Pune,242,69,2,1,0,6.963,1,0,0.8175061787654734,98.84146747453227,REVIEW,2.0,2.0,8.0,5.0,1,1,2,51.5,81.75061787654734,98.84146747453227,86.8778727559428,8655.248566937997,105.87379999999999,8655.248566937997,1756.049713387599,507.7624283469002,REVIEW,507.7624283469002,1,0,100.0,90.52774918063335,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0005812,CUST_00688,MER_0010,DEV_04159,IP_02074,2026-06-18 06:07:00,5355.91,Chennai,688,411,1,3,0,9.95,2,1,0.8105665859672722,99.90678473933018,REVIEW,1.0,1.0,3.0,3.0,0,0,0,25.0,81.05665859672722,99.90678473933018,86.7116964395081,4341.321683447973,53.5591,4341.321683447973,893.2643366895943,292.06608417239886,REVIEW,292.06608417239886,1,1,100.0,90.50036472016266,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; multiple recent failed attempts,REVIEW,1
TX_0017528,CUST_00340,MER_0294,DEV_01019,IP_05237,2026-06-12 11:48:00,2557.61,Kochi,1056,54,1,1,1,4.517,2,1,0.8065483737678532,99.9001265064252,REVIEW,1.0,3.0,3.0,8.0,0,1,1,48.5,80.65483737678531,99.9001265064252,86.42842411567727,2062.836186232399,25.5761,2062.836186232399,437.56723724647975,178.14180931162005,REVIEW,178.14180931162005,1,1,100.0,90.2974566403202,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; unusual transaction location,REVIEW,1
TX_0000605,CUST_01386,MER_0094,DEV_03631,IP_05938,2026-06-01 03:07:00,3168.28,Hyderabad,1183,1,0,2,0,1.658,1,0,0.8309815036274144,95.4923763233238,REVIEW,1.0,2.0,4.0,8.0,0,1,1,42.0,83.09815036274144,95.4923763233238,86.81641815091614,2632.782078312665,31.682800000000004,2632.782078312665,551.5564156625329,206.63910391563337,REVIEW,206.63910391563337,1,0,100.0,90.19678807836786,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0017472,CUST_00940,MER_0259,DEV_02495,IP_00226,2026-06-02 20:43:00,1019.77,Kolkata,934,11,6,5,0,0.948,3,1,0.9949426819757163,99.76030361542047,REVIEW,0.0,2.0,0.0,8.0,0,1,1,28.0,99.49426819757163,99.76030361542047,99.57407882292628,1014.6126987983762,10.1977,1014.6126987983762,227.9225397596752,125.73063493991886,REVIEW,125.73063493991886,1,1,52.0862342232975,90.09247202807146,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts; newly observed device,REVIEW,1
